subjID,condA,condB,t,Ms_ad,Mo_ad,Ms_disad,Mo_disad,decision
72,2,2,5,6,5,5,10,1
72,1,1,6,-10,-12,-12,-10,1
72,1,2,6,12,10,10,12,1
72,2,1,6,-10,-12,-12,-10,1
72,2,2,6,12,10,10,12,1
72,1,1,7,-5,-20,-10,-5,1
72,1,2,7,10,5,5,20,1
72,2,1,7,-5,-20,-10,-5,1
72,2,2,7,10,5,5,20,1
72,1,1,8,-5,-10,-10,-5,1
72,1,2,8,10,5,5,10,1
72,2,1,8,-5,-10,-10,-5,1
72,2,2,8,10,5,5,10,1
72,1,1,9,-6,-5,-10,-4.99,1
72,1,2,9,10,4.99,6,5,1
72,2,1,9,-6,-5,-10,-4.99,1
72,2,2,9,10,4.99,6,5,1
72,1,1,10,-4,-5,-10,-4.99,1
72,1,2,10,10,4.99,4,5,1
72,2,1,10,-4,-5,-10,-4.99,1
72,2,2,10,10,4.99,4,5,1
72,1,1,11,-10,-6,-10,-5,2
72,1,2,11,10,5,10,6,1
72,2,1,11,-10,-6,-10,-5,2
72,2,2,11,10,5,10,6,1
72,1,1,12,-10,-12,-8,-10,2
72,1,2,12,8,10,10,12,2
72,2,1,12,-10,-12,-8,-10,2
72,2,2,12,8,10,10,12,2
73,1,1,1,-5,-15,-15,-5,1
73,1,2,1,15,5,5,15,1
73,2,1,1,-5,-15,-15,-5,1
73,2,2,1,15,5,5,15,1
73,1,1,2,-5,-15,-6,-5,1
73,1,2,2,6,5,5,15,2
73,2,1,2,-5,-15,-6,-5,2
73,2,2,2,6,5,5,15,1
73,1,1,3,-5,-6,-6,-5,1
73,1,2,3,6,5,5,6,1
73,2,1,3,-5,-6,-6,-5,2
73,2,2,3,6,5,5,6,2
73,1,1,4,-5,-20,-20,-5,1
73,1,2,4,20,5,5,20,1
73,2,1,4,-5,-20,-20,-5,1
73,2,2,4,20,5,5,20,2
73,1,1,5,-5,-10,-6,-5,1
73,1,2,5,6,5,5,10,1
73,2,1,5,-5,-10,-6,-5,1
73,2,2,5,6,5,5,10,2
73,1,1,6,-10,-12,-12,-10,1
73,1,2,6,12,10,10,12,1
73,2,1,6,-10,-12,-12,-10,1
73,2,2,6,12,10,10,12,2
73,1,1,7,-5,-20,-10,-5,1
73,1,2,7,10,5,5,20,1
73,2,1,7,-5,-20,-10,-5,1
73,2,2,7,10,5,5,20,1
73,1,1,8,-5,-10,-10,-5,1
73,1,2,8,10,5,5,10,1
73,2,1,8,-5,-10,-10,-5,1
73,2,2,8,10,5,5,10,1
73,1,1,9,-6,-5,-10,-4.99,1
73,1,2,9,10,4.99,6,5,1
73,2,1,9,-6,-5,-10,-4.99,1
73,2,2,9,10,4.99,6,5,1
73,1,1,10,-4,-5,-10,-4.99,1
73,1,2,10,10,4.99,4,5,1
73,2,1,10,-4,-5,-10,-4.99,1
73,2,2,10,10,4.99,4,5,1
73,1,1,11,-10,-6,-10,-5,2
73,1,2,11,10,5,10,6,2
73,2,1,11,-10,-6,-10,-5,2
73,2,2,11,10,5,10,6,2
73,1,1,12,-10,-12,-8,-10,2
73,1,2,12,8,10,10,12,2
73,2,1,12,-10,-12,-8,-10,2
73,2,2,12,8,10,10,12,2
74,1,1,1,-5,-15,-15,-5,1
74,1,2,1,15,5,5,15,1
74,2,1,1,-5,-15,-15,-5,1
74,2,2,1,15,5,5,15,1
74,1,1,2,-5,-15,-6,-5,1
74,1,2,2,6,5,5,15,1
74,2,1,2,-5,-15,-6,-5,1
74,2,2,2,6,5,5,15,1
74,1,1,3,-5,-6,-6,-5,1
74,1,2,3,6,5,5,6,1
74,2,1,3,-5,-6,-6,-5,1
74,2,2,3,6,5,5,6,1
74,1,1,4,-5,-20,-20,-5,1
74,1,2,4,20,5,5,20,1
74,2,1,4,-5,-20,-20,-5,1
74,2,2,4,20,5,5,20,1
74,1,1,5,-5,-10,-6,-5,1
74,1,2,5,6,5,5,10,1
74,2,1,5,-5,-10,-6,-5,1
74,2,2,5,6,5,5,10,1
74,1,1,6,-10,-12,-12,-10,1
74,1,2,6,12,10,10,12,1
74,2,1,6,-10,-12,-12,-10,1
74,2,2,6,12,10,10,12,1
74,1,1,7,-5,-20,-10,-5,1
74,1,2,7,10,5,5,20,1
74,2,1,7,-5,-20,-10,-5,1
74,2,2,7,10,5,5,20,1
74,1,1,8,-5,-10,-10,-5,1
74,1,2,8,10,5,5,10,1
74,2,1,8,-5,-10,-10,-5,1
74,2,2,8,10,5,5,10,1
74,1,1,9,-6,-5,-10,-4.99,1
74,1,2,9,10,4.99,6,5,2
74,2,1,9,-6,-5,-10,-4.99,1
74,2,2,9,10,4.99,6,5,1
74,1,1,10,-4,-5,-10,-4.99,1
74,1,2,10,10,4.99,4,5,1
74,2,1,10,-4,-5,-10,-4.99,1
74,2,2,10,10,4.99,4,5,1
74,1,1,11,-10,-6,-10,-5,1
74,1,2,11,10,5,10,6,2
74,2,1,11,-10,-6,-10,-5,2
74,2,2,11,10,5,10,6,2
74,1,1,12,-10,-12,-8,-10,2
74,1,2,12,8,10,10,12,2
74,2,1,12,-10,-12,-8,-10,2
74,2,2,12,8,10,10,12,2
75,1,1,1,-5,-15,-15,-5,1
75,1,2,1,15,5,5,15,2
75,2,1,1,-5,-15,-15,-5,1
75,2,2,1,15,5,5,15,1
75,1,1,2,-5,-15,-6,-5,2
75,1,2,2,6,5,5,15,2
75,2,1,2,-5,-15,-6,-5,2
75,2,2,2,6,5,5,15,2
75,1,1,3,-5,-6,-6,-5,1
75,1,2,3,6,5,5,6,1
75,2,1,3,-5,-6,-6,-5,1
75,2,2,3,6,5,5,6,1
75,1,1,4,-5,-20,-20,-5,1
75,1,2,4,20,5,5,20,1
75,2,1,4,-5,-20,-20,-5,1
75,2,2,4,20,5,5,20,1
75,1,1,5,-5,-10,-6,-5,2
75,1,2,5,6,5,5,10,1
75,2,1,5,-5,-10,-6,-5,2
75,2,2,5,6,5,5,10,2
75,1,1,6,-10,-12,-12,-10,1
75,1,2,6,12,10,10,12,1
75,2,1,6,-10,-12,-12,-10,1
75,2,2,6,12,10,10,12,2
75,1,1,7,-5,-20,-10,-5,2
75,1,2,7,10,5,5,20,1
75,2,1,7,-5,-20,-10,-5,2
75,2,2,7,10,5,5,20,1
75,1,1,8,-5,-10,-10,-5,1
75,1,2,8,10,5,5,10,1
75,2,1,8,-5,-10,-10,-5,1
75,2,2,8,10,5,5,10,1
75,1,1,9,-6,-5,-10,-4.99,1
75,1,2,9,10,4.99,6,5,1
75,2,1,9,-6,-5,-10,-4.99,1
75,2,2,9,10,4.99,6,5,1
75,1,1,10,-4,-5,-10,-4.99,1
75,1,2,10,10,4.99,4,5,1
75,2,1,10,-4,-5,-10,-4.99,1
75,2,2,10,10,4.99,4,5,1
75,1,1,11,-10,-6,-10,-5,2
75,1,2,11,10,5,10,6,2
75,2,1,11,-10,-6,-10,-5,2
75,2,2,11,10,5,10,6,2
75,1,1,12,-10,-12,-8,-10,2
75,1,2,12,8,10,10,12,2
75,2,1,12,-10,-12,-8,-10,2
75,2,2,12,8,10,10,12,2
76,1,1,1,-5,-15,-15,-5,1
76,1,2,1,15,5,5,15,1
76,2,1,1,-5,-15,-15,-5,1
76,2,2,1,15,5,5,15,1
76,1,1,2,-5,-15,-6,-5,1
76,1,2,2,6,5,5,15,1
76,2,1,2,-5,-15,-6,-5,1
76,2,2,2,6,5,5,15,1
76,1,1,3,-5,-6,-6,-5,1
76,1,2,3,6,5,5,6,1
76,2,1,3,-5,-6,-6,-5,1
76,2,2,3,6,5,5,6,1
76,1,1,4,-5,-20,-20,-5,1
76,1,2,4,20,5,5,20,1
76,2,1,4,-5,-20,-20,-5,1
76,2,2,4,20,5,5,20,1
76,1,1,5,-5,-10,-6,-5,1
76,1,2,5,6,5,5,10,1
76,2,1,5,-5,-10,-6,-5,1
76,2,2,5,6,5,5,10,1
76,1,1,6,-10,-12,-12,-10,1
76,1,2,6,12,10,10,12,1
76,2,1,6,-10,-12,-12,-10,1
76,2,2,6,12,10,10,12,1
76,1,1,7,-5,-20,-10,-5,1
76,1,2,7,10,5,5,20,1
76,2,1,7,-5,-20,-10,-5,1
76,2,2,7,10,5,5,20,1
76,1,1,8,-5,-10,-10,-5,1
76,1,2,8,10,5,5,10,1
76,2,1,8,-5,-10,-10,-5,1
76,2,2,8,10,5,5,10,1
76,1,1,9,-6,-5,-10,-4.99,1
76,1,2,9,10,4.99,6,5,1
76,2,1,9,-6,-5,-10,-4.99,1
76,2,2,9,10,4.99,6,5,1
76,1,1,10,-4,-5,-10,-4.99,1
76,1,2,10,10,4.99,4,5,1
76,2,1,10,-4,-5,-10,-4.99,1
76,2,2,10,10,4.99,4,5,1
76,1,1,11,-10,-6,-10,-5,2
76,1,2,11,10,5,10,6,2
76,2,1,11,-10,-6,-10,-5,2
76,2,2,11,10,5,10,6,1
76,1,1,12,-10,-12,-8,-10,2
76,1,2,12,8,10,10,12,2
76,2,1,12,-10,-12,-8,-10,2
76,2,2,12,8,10,10,12,2
77,1,1,1,-5,-15,-15,-5,1
77,1,2,1,15,5,5,15,1
77,2,1,1,-5,-15,-15,-5,2
77,2,2,1,15,5,5,15,2
77,1,1,2,-5,-15,-6,-5,2
77,1,2,2,6,5,5,15,1
77,2,1,2,-5,-15,-6,-5,2
77,2,2,2,6,5,5,15,2
77,1,1,3,-5,-6,-6,-5,1
77,1,2,3,6,5,5,6,1
77,2,1,3,-5,-6,-6,-5,2
77,2,2,3,6,5,5,6,2
77,1,1,4,-5,-20,-20,-5,1
77,1,2,4,20,5,5,20,1
77,2,1,4,-5,-20,-20,-5,2
77,2,2,4,20,5,5,20,2
77,1,1,5,-5,-10,-6,-5,1
77,1,2,5,6,5,5,10,2
77,2,1,5,-5,-10,-6,-5,2
77,2,2,5,6,5,5,10,2
77,1,1,6,-10,-12,-12,-10,1
77,1,2,6,12,10,10,12,1
77,2,1,6,-10,-12,-12,-10,2
77,2,2,6,12,10,10,12,2
77,1,1,7,-5,-20,-10,-5,1
77,1,2,7,10,5,5,20,1
77,2,1,7,-5,-20,-10,-5,2
77,2,2,7,10,5,5,20,2
77,1,1,8,-5,-10,-10,-5,1
77,1,2,8,10,5,5,10,1
77,2,1,8,-5,-10,-10,-5,2
77,2,2,8,10,5,5,10,2
77,1,1,9,-6,-5,-10,-4.99,1
77,1,2,9,10,4.99,6,5,1
77,2,1,9,-6,-5,-10,-4.99,2
77,2,2,9,10,4.99,6,5,2
77,1,1,10,-4,-5,-10,-4.99,1
77,1,2,10,10,4.99,4,5,1
77,2,1,10,-4,-5,-10,-4.99,2
77,2,2,10,10,4.99,4,5,2
77,1,1,11,-10,-6,-10,-5,2
77,1,2,11,10,5,10,6,2
77,2,1,11,-10,-6,-10,-5,2
77,2,2,11,10,5,10,6,2
77,1,1,12,-10,-12,-8,-10,2
77,1,2,12,8,10,10,12,2
77,2,1,12,-10,-12,-8,-10,2
77,2,2,12,8,10,10,12,2
78,1,1,1,-5,-15,-15,-5,1
78,1,2,1,15,5,5,15,1
78,2,1,1,-5,-15,-15,-5,1
78,2,2,1,15,5,5,15,1
78,1,1,2,-5,-15,-6,-5,1
78,1,2,2,6,5,5,15,1
78,2,1,2,-5,-15,-6,-5,1
78,2,2,2,6,5,5,15,1
78,1,1,3,-5,-6,-6,-5,1
78,1,2,3,6,5,5,6,1
78,2,1,3,-5,-6,-6,-5,1
78,2,2,3,6,5,5,6,1
78,1,1,4,-5,-20,-20,-5,1
78,1,2,4,20,5,5,20,1
78,2,1,4,-5,-20,-20,-5,1
78,2,2,4,20,5,5,20,1
78,1,1,5,-5,-10,-6,-5,1
78,1,2,5,6,5,5,10,1
78,2,1,5,-5,-10,-6,-5,1
78,2,2,5,6,5,5,10,1
78,1,1,6,-10,-12,-12,-10,1
78,1,2,6,12,10,10,12,1
78,2,1,6,-10,-12,-12,-10,1
78,2,2,6,12,10,10,12,1
78,1,1,7,-5,-20,-10,-5,1
78,1,2,7,10,5,5,20,1
78,2,1,7,-5,-20,-10,-5,1
78,2,2,7,10,5,5,20,1
78,1,1,8,-5,-10,-10,-5,1
78,1,2,8,10,5,5,10,1
78,2,1,8,-5,-10,-10,-5,1
78,2,2,8,10,5,5,10,1
78,1,1,9,-6,-5,-10,-4.99,1
78,1,2,9,10,4.99,6,5,1
78,2,1,9,-6,-5,-10,-4.99,1
78,2,2,9,10,4.99,6,5,1
78,1,1,10,-4,-5,-10,-4.99,1
78,1,2,10,10,4.99,4,5,1
78,2,1,10,-4,-5,-10,-4.99,1
78,2,2,10,10,4.99,4,5,1
78,1,1,11,-10,-6,-10,-5,2
78,1,2,11,10,5,10,6,2
78,2,1,11,-10,-6,-10,-5,2
78,2,2,11,10,5,10,6,2
78,1,1,12,-10,-12,-8,-10,2
78,1,2,12,8,10,10,12,2
78,2,1,12,-10,-12,-8,-10,2
78,2,2,12,8,10,10,12,2
79,1,1,1,-5,-15,-15,-5,1
79,1,2,1,15,5,5,15,1
79,2,1,1,-5,-15,-15,-5,1
79,2,2,1,15,5,5,15,1
79,1,1,2,-5,-15,-6,-5,1
79,1,2,2,6,5,5,15,1
79,2,1,2,-5,-15,-6,-5,1
79,2,2,2,6,5,5,15,1
79,1,1,3,-5,-6,-6,-5,1
79,1,2,3,6,5,5,6,1
79,2,1,3,-5,-6,-6,-5,1
79,2,2,3,6,5,5,6,1
79,1,1,4,-5,-20,-20,-5,1
79,1,2,4,20,5,5,20,1
79,2,1,4,-5,-20,-20,-5,1
79,2,2,4,20,5,5,20,1
79,1,1,5,-5,-10,-6,-5,1
79,1,2,5,6,5,5,10,1
79,2,1,5,-5,-10,-6,-5,1
79,2,2,5,6,5,5,10,1
79,1,1,6,-10,-12,-12,-10,1
79,1,2,6,12,10,10,12,1
79,2,1,6,-10,-12,-12,-10,1
79,2,2,6,12,10,10,12,1
79,1,1,7,-5,-20,-10,-5,1
79,1,2,7,10,5,5,20,1
79,2,1,7,-5,-20,-10,-5,1
79,2,2,7,10,5,5,20,1
79,1,1,8,-5,-10,-10,-5,1
79,1,2,8,10,5,5,10,1
79,2,1,8,-5,-10,-10,-5,1
79,2,2,8,10,5,5,10,1
79,1,1,9,-6,-5,-10,-4.99,1
79,1,2,9,10,4.99,6,5,1
79,2,1,9,-6,-5,-10,-4.99,1
79,2,2,9,10,4.99,6,5,1
79,1,1,10,-4,-5,-10,-4.99,1
79,1,2,10,10,4.99,4,5,1
79,2,1,10,-4,-5,-10,-4.99,1
79,2,2,10,10,4.99,4,5,1
79,1,1,11,-10,-6,-10,-5,2
79,1,2,11,10,5,10,6,2
79,2,1,11,-10,-6,-10,-5,2
79,2,2,11,10,5,10,6,2
79,1,1,12,-10,-12,-8,-10,2
79,1,2,12,8,10,10,12,2
79,2,1,12,-10,-12,-8,-10,2
79,2,2,12,8,10,10,12,2
80,1,1,1,-5,-15,-15,-5,1
80,1,2,1,15,5,5,15,1
80,2,1,1,-5,-15,-15,-5,1
80,2,2,1,15,5,5,15,1
80,1,1,2,-5,-15,-6,-5,2
80,1,2,2,6,5,5,15,1
80,2,1,2,-5,-15,-6,-5,2
80,2,2,2,6,5,5,15,2
80,1,1,3,-5,-6,-6,-5,1
80,1,2,3,6,5,5,6,1
80,2,1,3,-5,-6,-6,-5,1
80,2,2,3,6,5,5,6,2
80,1,1,4,-5,-20,-20,-5,1
80,1,2,4,20,5,5,20,1
80,2,1,4,-5,-20,-20,-5,1
80,2,2,4,20,5,5,20,1
80,1,1,5,-5,-10,-6,-5,2
80,1,2,5,6,5,5,10,1
80,2,1,5,-5,-10,-6,-5,2
80,2,2,5,6,5,5,10,2
80,1,1,6,-10,-12,-12,-10,1
80,1,2,6,12,10,10,12,1
80,2,1,6,-10,-12,-12,-10,1
80,2,2,6,12,10,10,12,1
80,1,1,7,-5,-20,-10,-5,2
80,1,2,7,10,5,5,20,1
80,2,1,7,-5,-20,-10,-5,2
80,2,2,7,10,5,5,20,1
80,1,1,8,-5,-10,-10,-5,1
80,1,2,8,10,5,5,10,1
80,2,1,8,-5,-10,-10,-5,1
80,2,2,8,10,5,5,10,1
80,1,1,9,-6,-5,-10,-4.99,1
80,1,2,9,10,4.99,6,5,1
80,2,1,9,-6,-5,-10,-4.99,1
80,2,2,9,10,4.99,6,5,1
80,1,1,10,-4,-5,-10,-4.99,1
80,1,2,10,10,4.99,4,5,1
80,2,1,10,-4,-5,-10,-4.99,1
80,2,2,10,10,4.99,4,5,1
80,1,1,11,-10,-6,-10,-5,2
80,1,2,11,10,5,10,6,2
80,2,1,11,-10,-6,-10,-5,2
80,2,2,11,10,5,10,6,2
80,1,1,12,-10,-12,-8,-10,2
80,1,2,12,8,10,10,12,2
80,2,1,12,-10,-12,-8,-10,2
80,2,2,12,8,10,10,12,1
81,1,1,1,-5,-15,-15,-5,1
81,1,2,1,15,5,5,15,1
81,2,1,1,-5,-15,-15,-5,1
81,2,2,1,15,5,5,15,1
81,1,1,2,-5,-15,-6,-5,2
81,1,2,2,6,5,5,15,1
81,2,1,2,-5,-15,-6,-5,2
81,2,2,2,6,5,5,15,2
81,1,1,3,-5,-6,-6,-5,1
81,1,2,3,6,5,5,6,2
81,2,1,3,-5,-6,-6,-5,1
81,2,2,3,6,5,5,6,2
81,1,1,4,-5,-20,-20,-5,1
81,1,2,4,20,5,5,20,1
81,2,1,4,-5,-20,-20,-5,1
81,2,2,4,20,5,5,20,1
81,1,1,5,-5,-10,-6,-5,2
81,1,2,5,6,5,5,10,2
81,2,1,5,-5,-10,-6,-5,2
81,2,2,5,6,5,5,10,2
81,1,1,6,-10,-12,-12,-10,1
81,1,2,6,12,10,10,12,1
81,2,1,6,-10,-12,-12,-10,1
81,2,2,6,12,10,10,12,1
81,1,1,7,-5,-20,-10,-5,2
81,1,2,7,10,5,5,20,2
81,2,1,7,-5,-20,-10,-5,1
81,2,2,7,10,5,5,20,2
81,1,1,8,-5,-10,-10,-5,1
81,1,2,8,10,5,5,10,1
81,2,1,8,-5,-10,-10,-5,1
81,2,2,8,10,5,5,10,1
81,1,1,9,-6,-5,-10,-4.99,1
81,1,2,9,10,4.99,6,5,1
81,2,1,9,-6,-5,-10,-4.99,1
81,2,2,9,10,4.99,6,5,1
81,1,1,10,-4,-5,-10,-4.99,1
81,1,2,10,10,4.99,4,5,1
81,2,1,10,-4,-5,-10,-4.99,1
81,2,2,10,10,4.99,4,5,1
81,1,1,11,-10,-6,-10,-5,2
81,1,2,11,10,5,10,6,2
81,2,1,11,-10,-6,-10,-5,2
81,2,2,11,10,5,10,6,2
81,1,1,12,-10,-12,-8,-10,2
81,1,2,12,8,10,10,12,2
81,2,1,12,-10,-12,-8,-10,2
81,2,2,12,8,10,10,12,2
82,1,1,1,-5,-15,-15,-5,1
82,1,2,1,15,5,5,15,1
82,2,1,1,-5,-15,-15,-5,2
82,2,2,1,15,5,5,15,1
82,1,1,2,-5,-15,-6,-5,2
82,1,2,2,6,5,5,15,1
82,2,1,2,-5,-15,-6,-5,2
82,2,2,2,6,5,5,15,1
82,1,1,3,-5,-6,-6,-5,1
82,1,2,3,6,5,5,6,1
82,2,1,3,-5,-6,-6,-5,2
82,2,2,3,6,5,5,6,2
82,1,1,4,-5,-20,-20,-5,1
82,1,2,4,20,5,5,20,1
82,2,1,4,-5,-20,-20,-5,1
82,2,2,4,20,5,5,20,1
82,1,1,5,-5,-10,-6,-5,2
82,1,2,5,6,5,5,10,1
82,2,1,5,-5,-10,-6,-5,2
82,2,2,5,6,5,5,10,2
82,1,1,6,-10,-12,-12,-10,1
82,1,2,6,12,10,10,12,1
82,2,1,6,-10,-12,-12,-10,1
82,2,2,6,12,10,10,12,2
82,1,1,7,-5,-20,-10,-5,1
82,1,2,7,10,5,5,20,1
82,2,1,7,-5,-20,-10,-5,1
82,2,2,7,10,5,5,20,2
82,1,1,8,-5,-10,-10,-5,1
82,1,2,8,10,5,5,10,1
82,2,1,8,-5,-10,-10,-5,2
82,2,2,8,10,5,5,10,1
82,1,1,9,-6,-5,-10,-4.99,1
82,1,2,9,10,4.99,6,5,2
82,2,1,9,-6,-5,-10,-4.99,1
82,2,2,9,10,4.99,6,5,2
82,1,1,10,-4,-5,-10,-4.99,1
82,1,2,10,10,4.99,4,5,1
82,2,1,10,-4,-5,-10,-4.99,1
82,2,2,10,10,4.99,4,5,1
82,1,1,11,-10,-6,-10,-5,2
82,1,2,11,10,5,10,6,2
82,2,1,11,-10,-6,-10,-5,2
82,2,2,11,10,5,10,6,2
82,1,1,12,-10,-12,-8,-10,2
82,1,2,12,8,10,10,12,2
82,2,1,12,-10,-12,-8,-10,2
82,2,2,12,8,10,10,12,2
83,1,1,1,-5,-15,-15,-5,1
83,1,2,1,15,5,5,15,1
83,2,1,1,-5,-15,-15,-5,1
83,2,2,1,15,5,5,15,2
83,1,1,2,-5,-15,-6,-5,2
83,1,2,2,6,5,5,15,1
83,2,1,2,-5,-15,-6,-5,2
83,2,2,2,6,5,5,15,2
83,1,1,3,-5,-6,-6,-5,1
83,1,2,3,6,5,5,6,1
83,2,1,3,-5,-6,-6,-5,1
83,2,2,3,6,5,5,6,2
83,1,1,4,-5,-20,-20,-5,1
83,1,2,4,20,5,5,20,1
83,2,1,4,-5,-20,-20,-5,2
83,2,2,4,20,5,5,20,2
83,1,1,5,-5,-10,-6,-5,2
83,1,2,5,6,5,5,10,2
83,2,1,5,-5,-10,-6,-5,1
83,2,2,5,6,5,5,10,2
83,1,1,6,-10,-12,-12,-10,1
83,1,2,6,12,10,10,12,1
83,2,1,6,-10,-12,-12,-10,1
83,2,2,6,12,10,10,12,2
83,1,1,7,-5,-20,-10,-5,1
83,1,2,7,10,5,5,20,1
83,2,1,7,-5,-20,-10,-5,1
83,2,2,7,10,5,5,20,2
83,1,1,8,-5,-10,-10,-5,1
83,1,2,8,10,5,5,10,1
83,2,1,8,-5,-10,-10,-5,1
83,2,2,8,10,5,5,10,2
83,1,1,9,-6,-5,-10,-4.99,1
83,1,2,9,10,4.99,6,5,2
83,2,1,9,-6,-5,-10,-4.99,2
83,2,2,9,10,4.99,6,5,2
83,1,1,10,-4,-5,-10,-4.99,1
83,1,2,10,10,4.99,4,5,1
83,2,1,10,-4,-5,-10,-4.99,1
83,2,2,10,10,4.99,4,5,2
83,1,1,11,-10,-6,-10,-5,2
83,1,2,11,10,5,10,6,2
83,2,1,11,-10,-6,-10,-5,2
83,2,2,11,10,5,10,6,2
83,1,1,12,-10,-12,-8,-10,2
83,1,2,12,8,10,10,12,2
83,2,1,12,-10,-12,-8,-10,2
83,2,2,12,8,10,10,12,2
84,1,1,1,-5,-15,-15,-5,1
84,1,2,1,15,5,5,15,1
84,2,1,1,-5,-15,-15,-5,2
84,2,2,1,15,5,5,15,2
84,1,1,2,-5,-15,-6,-5,2
84,1,2,2,6,5,5,15,2
84,2,1,2,-5,-15,-6,-5,2
84,2,2,2,6,5,5,15,2
84,1,1,3,-5,-6,-6,-5,1
84,1,2,3,6,5,5,6,1
84,2,1,3,-5,-6,-6,-5,2
84,2,2,3,6,5,5,6,2
84,1,1,4,-5,-20,-20,-5,1
84,1,2,4,20,5,5,20,1
84,2,1,4,-5,-20,-20,-5,2
84,2,2,4,20,5,5,20,2
84,1,1,5,-5,-10,-6,-5,2
84,1,2,5,6,5,5,10,2
84,2,1,5,-5,-10,-6,-5,2
84,2,2,5,6,5,5,10,2
84,1,1,6,-10,-12,-12,-10,1
84,1,2,6,12,10,10,12,1
84,2,1,6,-10,-12,-12,-10,2
84,2,2,6,12,10,10,12,2
84,1,1,7,-5,-20,-10,-5,1
84,1,2,7,10,5,5,20,2
84,2,1,7,-5,-20,-10,-5,2
84,2,2,7,10,5,5,20,2
84,1,1,8,-5,-10,-10,-5,1
84,1,2,8,10,5,5,10,1
84,2,1,8,-5,-10,-10,-5,2
84,2,2,8,10,5,5,10,2
84,1,1,9,-6,-5,-10,-4.99,1
84,1,2,9,10,4.99,6,5,1
84,2,1,9,-6,-5,-10,-4.99,2
84,2,2,9,10,4.99,6,5,2
84,1,1,10,-4,-5,-10,-4.99,1
84,1,2,10,10,4.99,4,5,1
84,2,1,10,-4,-5,-10,-4.99,2
84,2,2,10,10,4.99,4,5,2
84,1,1,11,-10,-6,-10,-5,2
84,1,2,11,10,5,10,6,2
84,2,1,11,-10,-6,-10,-5,2
84,2,2,11,10,5,10,6,2
84,1,1,12,-10,-12,-8,-10,2
84,1,2,12,8,10,10,12,2
84,2,1,12,-10,-12,-8,-10,2
84,2,2,12,8,10,10,12,1
85,1,1,1,-5,-15,-15,-5,2
85,1,2,1,15,5,5,15,2
85,2,1,1,-5,-15,-15,-5,2
85,2,2,1,15,5,5,15,2
85,1,1,2,-5,-15,-6,-5,2
85,1,2,2,6,5,5,15,2
85,2,1,2,-5,-15,-6,-5,2
85,2,2,2,6,5,5,15,2
85,1,1,3,-5,-6,-6,-5,2
85,1,2,3,6,5,5,6,2
85,2,1,3,-5,-6,-6,-5,2
85,2,2,3,6,5,5,6,2
85,1,1,4,-5,-20,-20,-5,2
85,1,2,4,20,5,5,20,2
85,2,1,4,-5,-20,-20,-5,2
85,2,2,4,20,5,5,20,2
85,1,1,5,-5,-10,-6,-5,2
85,1,2,5,6,5,5,10,1
85,2,1,5,-5,-10,-6,-5,2
85,2,2,5,6,5,5,10,2
85,1,1,6,-10,-12,-12,-10,2
85,1,2,6,12,10,10,12,2
85,2,1,6,-10,-12,-12,-10,2
85,2,2,6,12,10,10,12,2
85,1,1,7,-5,-20,-10,-5,2
85,1,2,7,10,5,5,20,2
85,2,1,7,-5,-20,-10,-5,2
85,2,2,7,10,5,5,20,2
85,1,1,8,-5,-10,-10,-5,2
85,1,2,8,10,5,5,10,2
85,2,1,8,-5,-10,-10,-5,2
85,2,2,8,10,5,5,10,2
85,1,1,9,-6,-5,-10,-4.99,2
85,1,2,9,10,4.99,6,5,2
85,2,1,9,-6,-5,-10,-4.99,2
85,2,2,9,10,4.99,6,5,2
85,1,1,10,-4,-5,-10,-4.99,2
85,1,2,10,10,4.99,4,5,2
85,2,1,10,-4,-5,-10,-4.99,2
85,2,2,10,10,4.99,4,5,2
85,1,1,11,-10,-6,-10,-5,2
85,1,2,11,10,5,10,6,2
85,2,1,11,-10,-6,-10,-5,2
85,2,2,11,10,5,10,6,2
85,1,1,12,-10,-12,-8,-10,2
85,1,2,12,8,10,10,12,2
85,2,1,12,-10,-12,-8,-10,2
85,2,2,12,8,10,10,12,2
86,1,1,1,-5,-15,-15,-5,1
86,1,2,1,15,5,5,15,1
86,2,1,1,-5,-15,-15,-5,1
86,2,2,1,15,5,5,15,1
86,1,1,2,-5,-15,-6,-5,2
86,1,2,2,6,5,5,15,2
86,2,1,2,-5,-15,-6,-5,2
86,2,2,2,6,5,5,15,2
86,1,1,3,-5,-6,-6,-5,1
86,1,2,3,6,5,5,6,1
86,2,1,3,-5,-6,-6,-5,1
86,2,2,3,6,5,5,6,1
86,1,1,4,-5,-20,-20,-5,1
86,1,2,4,20,5,5,20,1
86,2,1,4,-5,-20,-20,-5,1
86,2,2,4,20,5,5,20,1
86,1,1,5,-5,-10,-6,-5,2
86,1,2,5,6,5,5,10,2
86,2,1,5,-5,-10,-6,-5,1
86,2,2,5,6,5,5,10,2
86,1,1,6,-10,-12,-12,-10,1
86,1,2,6,12,10,10,12,1
86,2,1,6,-10,-12,-12,-10,1
86,2,2,6,12,10,10,12,1
86,1,1,7,-5,-20,-10,-5,2
86,1,2,7,10,5,5,20,2
86,2,1,7,-5,-20,-10,-5,2
86,2,2,7,10,5,5,20,1
86,1,1,8,-5,-10,-10,-5,1
86,1,2,8,10,5,5,10,1
86,2,1,8,-5,-10,-10,-5,1
86,2,2,8,10,5,5,10,1
86,1,1,9,-6,-5,-10,-4.99,1
